"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"798","RT @MeetAnimals: Yummy water.<U+0001F4A6>
https://t.co/3Fim4WnYGY https://t.co/CBzyZbAbHT",FALSE,0,NA,2019-03-19 09:51:20,FALSE,NA,"1107942623682023424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shahida_ahamad",88,TRUE,FALSE,NA,NA
"799","RT @MeetAnimals: Yummy water.<U+0001F4A6>
https://t.co/3Fim4WnYGY https://t.co/CBzyZbAbHT",FALSE,0,NA,2019-03-19 09:51:18,FALSE,NA,"1107942612617461761",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","edgawanewcomer",88,TRUE,FALSE,NA,NA
"800","RT @MeetAnimals: Yummy water.<U+0001F4A6>
https://t.co/3Fim4WnYGY https://t.co/CBzyZbAbHT",FALSE,0,NA,2019-03-19 09:51:08,FALSE,NA,"1107942572775956481",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Karim_KMB",88,TRUE,FALSE,NA,NA
"801","@CNBC @CNBCMakeIt Tried a Beyond Burger the other day and ended up having one five days in a row. They’re that yummy.",FALSE,0,"CNBC",2019-03-19 09:51:04,FALSE,"1107941787094507520","1107942556011126784","20402945","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mobilematt",0,FALSE,FALSE,NA,NA
"802","District Nurses and Community Therapy Services in #Witney are getting our bake on for the brain tumour charity YUMM… https://t.co/JB8uLYvK0I",FALSE,1,NA,2019-03-19 09:50:55,TRUE,NA,"1107942519403364354",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MuppetCaz",0,FALSE,FALSE,NA,NA
"803","RT @RixxJavix: Yummy <U+0001F60B> taste of Iceland this morning #tweetfleet #iceland https://t.co/SQkQ5CPVmk",FALSE,0,NA,2019-03-19 09:50:53,FALSE,NA,"1107942508582051842",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Real_Aria_Wolfe",1,TRUE,FALSE,NA,NA
"804","RT @talatkashif: Yummy Cuban food<U+0001F60D>, loved the way they cooked the fish and steak.<U+0001F60D><U+0001F60D><U+0001F60D><U+0001F49C><U+0001F49C><U+0001F49C> https://t.co/65Sfe8kSUT",FALSE,0,NA,2019-03-19 09:50:41,FALSE,NA,"1107942457474457600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","talatkashif",11,TRUE,FALSE,NA,NA
"805","RT @EmilyLauraVass: Super yummy cakes &amp; service from @valeriecafe in Bath - thanks to Sharlene who served me <U+0001F370> https://t.co/r21GhfZhzd",FALSE,0,NA,2019-03-19 09:50:40,FALSE,NA,"1107942456899850245",NA,"<a href=""http://mcrmcrmcr.co.uk"" rel=""nofollow"">All Of Manchester Application</a>","allofmcr",2,TRUE,FALSE,NA,NA
"806","Have some drinks? #chicken #rice #gravy #spicy #soda #meal #food #hungry #yummy @ Jollibee https://t.co/Oo6peDlGEm",FALSE,0,NA,2019-03-19 09:50:40,FALSE,NA,"1107942456182624257",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","missmhickaella",0,FALSE,FALSE,"121.02834","14.550013"
"807","Yummy! <U+0001F368><U+0001F600> https://t.co/W461Dk5thE",FALSE,0,NA,2019-03-19 09:50:29,FALSE,NA,"1107942407126114304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HaskinsGarden",0,FALSE,FALSE,NA,NA
"808","RT @MeetAnimals: Yummy water.<U+0001F4A6>
https://t.co/3Fim4WnYGY https://t.co/CBzyZbAbHT",FALSE,0,NA,2019-03-19 09:50:25,FALSE,NA,"1107942393423130625",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Necologist_bio",88,TRUE,FALSE,NA,NA
"809","RT @stavjadam: This addition is also important
#potato #food #potatoes #bali #foodporn #yummy #foodie #potatochip #potatofarm #potatochips…",FALSE,0,NA,2019-03-19 09:50:23,FALSE,NA,"1107942381788299264",NA,"<a href=""http://ramadanoski.nl"" rel=""nofollow"">BroodBot</a>","BulixsterZFR_py",1,TRUE,FALSE,NA,NA
"810","RT @talatkashif: Lunch time at Italin restaurant, yummy <U+0001F60D><U+0001F49C><U+0001F49C><U+0001F60D> ready to go in my tummy. https://t.co/cAASitiN41",FALSE,0,NA,2019-03-19 09:50:20,FALSE,NA,"1107942370195263488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","talatkashif",9,TRUE,FALSE,NA,NA
"811","Tasty,yummy,dirt free,neatly prepared oven dried catfish by Your Errand Girl<U+0001F601> https://t.co/6HuZYx03Tq",FALSE,0,NA,2019-03-19 09:50:18,FALSE,NA,"1107942360837705728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","burbuzplace",0,FALSE,FALSE,NA,NA
"812","@VeroModaIndia #InternationalDayOfHappiness 
#ContestAlert

I feel happiest when I explore famous  places and eat d… https://t.co/TI4p1UwMNV",FALSE,0,"shwetathakur9",2019-03-19 09:50:04,TRUE,"1107939818053484546","1107942304881479680","450564562","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shwetathakur9",0,FALSE,FALSE,NA,NA
"813","Sexy mo kasi at mukhang yummy, parang ang sarap mo i-bottom. Side fun is ok naman though. — Thanks, keep the compli… https://t.co/E1PUkXqSuT",FALSE,1,NA,2019-03-19 09:49:56,TRUE,NA,"1107942268697280512",NA,"<a href=""https://curiouscat.me"" rel=""nofollow"">Curious Cat</a>","eagleriff",0,FALSE,FALSE,NA,NA
"814","This addition is also important
#potato #food #potatoes #bali #foodporn #yummy #foodie #potatochip #potatofarm… https://t.co/Zwlk1yHGap",FALSE,0,NA,2019-03-19 09:49:54,TRUE,NA,"1107942260166008832",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","stavjadam",1,FALSE,FALSE,"34.88429157","32.07360615"
"815","RT @NjengaRacheal: @ngechu_kamau @inooroke Yummy
#Msiriri",FALSE,0,NA,2019-03-19 09:49:50,FALSE,NA,"1107942243762143233",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ngechu_kamau",1,TRUE,FALSE,NA,NA
"816","@donlawsonmusic @innoutburger @peta The black bean burger @McDonalds in #Sweden is really yummy.",FALSE,1,"donlawsonmusic",2019-03-19 09:49:29,FALSE,"1107849051716747264","1107942156638056448","2148047916","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jonasomcountry",0,FALSE,FALSE,NA,NA
"817","Full dinner meal? After 6pm!!!  #chicken #rice #gravy #spicy #soda #meal #food #hungry #yummy @ Jollibee https://t.co/mXhxCP161P",FALSE,0,NA,2019-03-19 09:49:25,FALSE,NA,"1107942139034361856",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","missmhickaella",0,FALSE,FALSE,"121.0186","14.5586"
"818","@mynameisnanon Yummy <U+0001F60A>",FALSE,0,"mynameisnanon",2019-03-19 09:49:19,FALSE,"1107604020665835520","1107942116888502272","296107534","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Meyylisaa2",0,FALSE,FALSE,NA,NA
"819","I Just finished a call. Such yummy fun. I'm available now on #NiteFlirt 1-800-To-Flirt, ext: 02986508. Call soon!",FALSE,0,NA,2019-03-19 09:49:19,FALSE,NA,"1107942116280414213",NA,"<a href=""http://www.niteflirt.com/"" rel=""nofollow"">Niteflirt</a>","MayhemStudio",0,FALSE,FALSE,NA,NA
"820","@SaraUnderwood Yummy yummy",FALSE,0,"SaraUnderwood",2019-03-19 09:49:18,FALSE,"1107852540677283840","1107942111968661504","135281645","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","davemar36968320",0,FALSE,FALSE,NA,NA
"821","@Jungle_ZA 12 delicious, yummy &amp; nutritious servings <U+0001F609><U+0001F60B>",FALSE,0,"Nthabeleng_Pooe",2019-03-19 09:49:11,FALSE,"1107940579097358336","1107942081660678144","1583117592","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nthabeleng_Pooe",0,FALSE,FALSE,NA,NA
"822","RT @HoneyBellCakes: Complete the story and stand a chance to be a lucky winner! The best story will win a HoneyBell gift hamper!

#HoneyBel…",FALSE,0,NA,2019-03-19 09:49:11,FALSE,NA,"1107942079995375616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jainam_ks007",13,TRUE,FALSE,NA,NA
"823","@VeroModaIndia #InternationalDayOfHappiness 
#ContestAlert

I feel happiest when I explore famous  places and eat d… https://t.co/0uxZhQPaop",FALSE,0,"shwetathakur9",2019-03-19 09:49:10,TRUE,"1107937361063755777","1107942076308692992","450564562","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shwetathakur9",0,FALSE,FALSE,NA,NA
"824","RT @somaira007: @EalingChocs @EalingBizExpo @dtlondonealing @WestmontHub_UWL These chocolates were absolutely delicious and smooth. Yummy<U+0001F60B>",FALSE,0,NA,2019-03-19 09:48:57,FALSE,NA,"1107942022697152512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EalingBizExpo",1,TRUE,FALSE,NA,NA
"825","Full dinner meal? After 6pm!!!  #chicken #rice #gravy #spicy #soda #meal #food #hungry #yummy @ Jollibee https://t.co/nAb8Xm2LI1",FALSE,0,NA,2019-03-19 09:48:51,FALSE,NA,"1107941996654522368",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","missmhickaella",0,FALSE,FALSE,"121.0186","14.5586"
"826","@theamazing_josh Yummy <U+0001F60B>",FALSE,0,"theamazing_josh",2019-03-19 09:48:40,FALSE,"1107926893851037696","1107941951519838208","3513640636","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","suppasammi",0,FALSE,FALSE,NA,NA
"827","RT @indianclaypot: Oatmeal Blueberry Muffins!
https://t.co/mEvD4vAlLk
#foodporn #foodie #healthy #recipes #nomnom #getinmybelly #delicious…",FALSE,0,NA,2019-03-19 09:48:39,FALSE,NA,"1107941946419564544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ElGanspo",35,TRUE,FALSE,NA,NA
"828","that brownie looking yummy! #mkr",FALSE,0,NA,2019-03-19 09:48:29,FALSE,NA,"1107941903499030528",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","khangiie",0,FALSE,FALSE,NA,NA
"829","@TastyJapan where is the recipe in English? looks yummy!!!",FALSE,1,"TastyJapan",2019-03-19 09:48:09,FALSE,"1107929708052635648","1107941821261508608","4573061594","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rose_scollins",0,FALSE,FALSE,NA,NA
"830","@cookieninjashow Yummy!",FALSE,0,"cookieninjashow",2019-03-19 09:48:09,FALSE,"1107941654504173568","1107941820535844864","824567064765440000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Alpha_Foxys",0,FALSE,FALSE,NA,NA
"831","RT @haysparkle1: Yankee Candles Yummy Belgian Waffles Votive Reviewed! <U+0001F60B> #lbloggers #fdbloggers #bbloggers @LovingBlogs @BBlogRT @sotonblog…",FALSE,0,NA,2019-03-19 09:48:04,FALSE,NA,"1107941802164793346",NA,"<a href=""http://www.twitter.com/bblogrt"" rel=""nofollow"">BBlogRT</a>","BBlogRT",3,TRUE,FALSE,NA,NA
"832","Would you eat a burger called Yummy Party with Spam and sauerkraut as toppings on Gruyere and Alfredo sauce on a gy… https://t.co/f4ybVDeohS",FALSE,0,NA,2019-03-19 09:48:04,TRUE,NA,"1107941799203692545",NA,"<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>","bobsburgerbot",0,FALSE,FALSE,NA,NA
"833","@ngechu_kamau @inooroke Yummy
#Msiriri",FALSE,0,"ngechu_kamau",2019-03-19 09:47:33,FALSE,"1107941357396652035","1107941669079531520","761433304776212480","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NjengaRacheal",1,FALSE,FALSE,NA,NA
"834","@l_otion ooooh yummy",FALSE,0,"l_otion",2019-03-19 09:47:22,FALSE,"1107814826682867718","1107941626205229056","1082302715550728192","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DrequanSPICY",0,FALSE,FALSE,NA,NA
"835","Mother's Day is the perfect time to say ""thank you"" to Mum for everything she's done over the last year. And now yo… https://t.co/qW3duMsT1j",FALSE,0,NA,2019-03-19 09:47:03,TRUE,NA,"1107941543116189696",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","nickery_nook",0,FALSE,FALSE,NA,NA
"836","Lots of smiles, networking, idea sharing and yummy cake at Yorkshire's first Stroke club &amp; group forum yesterday. T… https://t.co/5GpcCP4z6m",FALSE,5,NA,2019-03-19 09:46:53,TRUE,NA,"1107941502175596545",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Grace_StrokeVCO",1,FALSE,FALSE,NA,NA
"837","Is it yummy baby? Hmm? <U+0001F60A> https://t.co/k6QyR4Szjr",FALSE,0,NA,2019-03-19 09:46:31,FALSE,NA,"1107941411440214016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dyoliciious",0,FALSE,FALSE,NA,NA
"838","@Jungle_ZA 12 yummy servings <U+0001F917><U+0001F60A><U+0001F49C>",FALSE,0,"Jungle_ZA",2019-03-19 09:46:18,FALSE,"1107937789943910400","1107941355207168000","2339966143","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jannettenel",0,FALSE,FALSE,NA,NA
"839","Hi Jiwon eonni, happy birthday!
I hope your day is amazing and sweet as you are aaaaand was filled with so much hap… https://t.co/iBZWb4TifC",FALSE,0,NA,2019-03-19 09:46:08,TRUE,NA,"1107941315474395136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","invheejin00",0,FALSE,FALSE,NA,NA
"840","It’s tomorrow guys, tomorrow is my birthday and THE FOOD SALE yummy delicious food for super cheap. Don’t forget, p… https://t.co/gC8HrceDdN",FALSE,1,NA,2019-03-19 09:46:07,TRUE,NA,"1107941308025503745",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ayinke_AR",1,FALSE,FALSE,NA,NA
"841","@shit_reviews Yummy Mummies it's in yer Tummies.",FALSE,0,"shit_reviews",2019-03-19 09:45:05,FALSE,"1107928261504483329","1107941050151251980","748768759490359297","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Rrinngg",0,FALSE,FALSE,NA,NA
"842","Yummy. Space donuts.  But will the universe deliver? https://t.co/2QD60sRBp5",FALSE,0,NA,2019-03-19 09:45:03,FALSE,NA,"1107941042911936512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MValleyPodcast",0,FALSE,FALSE,NA,NA
"843","OMG!!! This tastes so yummy!!! https://t.co/6shs1NJ6UR",FALSE,0,NA,2019-03-19 09:44:34,FALSE,NA,"1107940919771193344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","keeembuuurly",0,FALSE,FALSE,NA,NA
"844","@KelseYouLater I say put you in charge of more events lol. Looks yummy and the colors are perfect ^^",FALSE,1,"KelseYouLater",2019-03-19 09:44:33,FALSE,"1107571930805268480","1107940914129833984","189083184","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aevanko",0,FALSE,FALSE,NA,NA
"845","Yummy #chem https://t.co/CUuydhVxIx",FALSE,1,NA,2019-03-19 09:44:25,FALSE,NA,"1107940881494171648",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","MissyTea",0,FALSE,FALSE,NA,NA
"846","Tender baked eggplant stuffed with creamy goat cheese, juicy tomato and basil. <U+2764>  https://t.co/DMR0HY9Jn1 #food… https://t.co/8mttaRA3Sz",FALSE,1,NA,2019-03-19 09:44:23,TRUE,NA,"1107940874821009408",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","heavensrecipes",0,FALSE,FALSE,NA,NA
"847","Today's flexitarian section happily includes questionable spaghetti with a side of yummy salmonella!",FALSE,1,NA,2019-03-19 09:44:19,FALSE,NA,"1107940858324795393",NA,"<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>","evkdailymenu",0,FALSE,FALSE,NA,NA
"848","RT @MeetAnimals: Yummy water.<U+0001F4A6>
https://t.co/3Fim4WnYGY https://t.co/CBzyZbAbHT",FALSE,0,NA,2019-03-19 09:43:59,FALSE,NA,"1107940771171352576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","silkirakira",88,TRUE,FALSE,NA,NA
"849","RT @Pandas_uk: Parenting can be hard work, don’t let your cup get empty. 

A walk? Chat? A coffee? A meet up with a friend? Jotting thought…",FALSE,0,NA,2019-03-19 09:43:19,FALSE,NA,"1107940606800732160",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FF_NELincs",3,TRUE,FALSE,NA,NA
"850","@Jungle_ZA You Get 12 Yummy servings <U+0001F60B><U+0001F60D><U+0001F60D><U+0001F60D><U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F><U+0001F629><U+0001F62D><U+0001F62D> #JungleSuperGrains <U+0001F91E><U+0001F3FD><U+0001F91E><U+0001F3FD>",FALSE,0,"Jungle_ZA",2019-03-19 09:43:13,FALSE,"1107937789943910400","1107940579097358336","2339966143","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nthabeleng_Pooe",0,FALSE,FALSE,NA,NA
"851","Our #NY strip #Steak #<U+0001F969>paired with our house #cabernetsauvignon  #<U+0001F377> 
@ShakersBarWixom 
•
•
•
#eatfamous #spoonfeed… https://t.co/nYKdscguUm",FALSE,0,NA,2019-03-19 09:43:11,TRUE,NA,"1107940571388219392",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ShakersBarWixom",0,FALSE,FALSE,NA,NA
"852","Spicy Curry Ramen With Nori. - #food, #foodspotting, #foodgalore, #gastronomicdelight, #yummy, #foodies, #foodtrip,… https://t.co/fi5fIOnF4p",FALSE,0,NA,2019-03-19 09:43:06,TRUE,NA,"1107940551385595904",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Brendt_Jacob",0,FALSE,FALSE,"2.3508","48.8567"
"853","RT @BhisoyeeBaker: My name is Bisoye...
I deliver yummy cakes within Lagos,<U+270A>
Please patronize my hustle<U+0001F618> https://t.co/NiWxoUC0He",FALSE,0,NA,2019-03-19 09:42:54,FALSE,NA,"1107940499661443072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Teju_____",30,TRUE,FALSE,NA,NA
"854","'The Nacho' is one not to miss, it's super yum! <U+0001F60B>

Come say hi, we're here til 2 today <U+0001F60A><U+0001F35E><U+0001F9C0><U+2615>

#cheesetoastie… https://t.co/zu5eWAOOnC",FALSE,0,NA,2019-03-19 09:42:20,TRUE,NA,"1107940359584272385",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TotallyToastedK",0,FALSE,FALSE,NA,NA
"855","@VeroModaIndia #InternationalDayOfHappiness 
#ContestAlert

I feel happiest when I explore famous  places and eat d… https://t.co/YrZN8qSWOu",FALSE,0,"VeroModaIndia",2019-03-19 09:42:19,TRUE,"1107898475004362752","1107940355142488064","202503140","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shwetathakur9",0,FALSE,FALSE,NA,NA
"856","@kevin_onduso @mulamwah The love of your life is also just preparing a yummy dinner for her boyfriend. She is about to text ""ttyl""",FALSE,6,"kevin_onduso",2019-03-19 09:42:13,FALSE,"1107928974112501760","1107940330341654528","727179022057263109","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dagetare_",0,FALSE,FALSE,NA,NA
"857","RT @MeetAnimals: Yummy water.<U+0001F4A6>
https://t.co/3Fim4WnYGY https://t.co/CBzyZbAbHT",FALSE,0,NA,2019-03-19 09:42:10,FALSE,NA,"1107940315799838721",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vador_thefathor",88,TRUE,FALSE,NA,NA
"858","RT @MeetAnimals: Yummy water.<U+0001F4A6>
https://t.co/3Fim4WnYGY https://t.co/CBzyZbAbHT",FALSE,0,NA,2019-03-19 09:42:00,FALSE,NA,"1107940272984547328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ateistordek",88,TRUE,FALSE,NA,NA
"859","Yummy Egg Vindaloo...
 https://t.co/C3xLwsJJFe
 To know more delicious recipes...https://t.co/Y4enZbGylS… https://t.co/PhRO9Psla0",FALSE,1,NA,2019-03-19 09:41:52,TRUE,NA,"1107940241627705344",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CookingEbooks",0,FALSE,FALSE,NA,NA
"860","RT @sri50: Big Deal - The digital and Satellite television rights of #Thalapathy63 (Tamil Version) a record valuation of around <U+20B9>50Cr has b…",FALSE,0,NA,2019-03-19 09:41:51,FALSE,NA,"1107940235772485633",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Yummy_20002",823,TRUE,FALSE,NA,NA
"861","@VeroModaIndia #InternationalDayOfHappiness 
#ContestAlert

I feel happiest when I explore famous  places and eat d… https://t.co/wEBKMrcvV6",FALSE,0,"VeroModaIndia",2019-03-19 09:41:29,TRUE,"1107898475004362752","1107940142390669313","202503140","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shwetathakur9",0,FALSE,FALSE,NA,NA
"862","RT @BhisoyeeBaker: My name is Bisoye...
I deliver yummy cakes within Lagos,<U+270A>
Please patronize my hustle<U+0001F618> https://t.co/NiWxoUC0He",FALSE,0,NA,2019-03-19 09:41:15,FALSE,NA,"1107940084542779392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BhisoyeeBaker",30,TRUE,FALSE,NA,NA
"863","RT @MeetAnimals: Yummy water.<U+0001F4A6>
https://t.co/3Fim4WnYGY https://t.co/CBzyZbAbHT",FALSE,0,NA,2019-03-19 09:41:14,FALSE,NA,"1107940080050540544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","suteramama",88,TRUE,FALSE,NA,NA
"864","RT @bakingist: Kicking off the new week with some serious rainbow goodness!!! <U+0001F308>

#cake #dessert #cakeart #cakeoftheday #baking #foodphotogr…",FALSE,0,NA,2019-03-19 09:41:12,FALSE,NA,"1107940074501693440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bakingalchemist",8,TRUE,FALSE,NA,NA
"865","RT @ClydeOren: @businessinsider Radioactive waste water nuclear plant nuclear testing song yummy that's really really good clean energy tim…",FALSE,0,NA,2019-03-19 09:40:54,FALSE,NA,"1107939997917814784",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ClydeOren",1,TRUE,FALSE,NA,NA
"866","Curls are so in this season <U+0001F60D> Our Raw yummy curls in it’s dry state #shophairxotica #naijabrandchick… https://t.co/KTS2YwvAJI",FALSE,0,NA,2019-03-19 09:40:44,TRUE,NA,"1107939953131089926",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","_hairxotica",0,FALSE,FALSE,"3.35806","6.50917"
"867","@businessinsider Radioactive waste water nuclear plant nuclear testing song yummy that's really really good clean energy time to bottle it<U+0001F914>",FALSE,2,"businessinsider",2019-03-19 09:40:24,FALSE,"1107855212943941632","1107939870763298816","20562637","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ClydeOren",1,FALSE,FALSE,NA,NA
"868","@VeroModaIndia #InternationalDayOfHappiness 
#ContestAlert

I feel happiest when I explore famous  places and eat d… https://t.co/JkMD9U9tiu",FALSE,0,"VeroModaIndia",2019-03-19 09:40:11,TRUE,"1107898475004362752","1107939818053484546","202503140","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shwetathakur9",0,FALSE,FALSE,NA,NA
"869","@turquoisetangle Ooh, Culver's! It's been a long time since I had a yummy custard!",FALSE,0,"turquoisetangle",2019-03-19 09:40:07,FALSE,"1107835387672776704","1107939802077380608","405544604","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","opheliaslumbers",0,FALSE,FALSE,NA,NA
"870","Yankee Candles Yummy Belgian Waffles Votive Reviewed! <U+0001F60B> #lbloggers #fdbloggers #bbloggers @LovingBlogs @BBlogRT… https://t.co/V9gBda8HIF",FALSE,5,NA,2019-03-19 09:40:05,TRUE,NA,"1107939792149307392",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","haysparkle1",3,FALSE,FALSE,NA,NA
"871","RT @MyTreasure703: Energy Bar<U+0001F4AA><U+0001F3FB>Made in Poland<U+0001F1F5><U+0001F1F1>One of my recent favorite.<U+0001F495> I bought this item in bulk today! So yummy!<U+270C><U+0001F3FB><U+0001F60B> https://t.co/yXAX…",FALSE,0,NA,2019-03-19 09:39:25,FALSE,NA,"1107939625115545607",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cwash1973",1,TRUE,FALSE,NA,NA
"872","@TheFeministGOP If ya'll down for some highly caloric yummy food then, <U+0001F44D><U+0001F3FB>.",FALSE,0,"TheFeministGOP",2019-03-19 09:39:19,FALSE,"1107760684828364800","1107939599119060992","784680042","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gieselman72",0,FALSE,FALSE,NA,NA
"873","RT @EmilyLauraVass: Super yummy cakes &amp; service from @valeriecafe in Bath - thanks to Sharlene who served me <U+0001F370> https://t.co/r21GhfZhzd",FALSE,0,NA,2019-03-19 09:39:16,FALSE,NA,"1107939585642909697",NA,"<a href=""https://orlo.tech"" rel=""nofollow"">Orlo</a>","valeriecafe",2,TRUE,FALSE,NA,NA
"874","RT @clifford_school: ...especially the porridge!

'This is SO yummy!' https://t.co/i5C6BUNrlo",FALSE,0,NA,2019-03-19 09:38:49,FALSE,NA,"1107939473432690688",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CliffordParents",1,TRUE,FALSE,NA,NA
"875","@Tarnimus It's because they're really yummy, Simon
#lotuseaters",FALSE,0,"Tarnimus",2019-03-19 09:38:47,FALSE,"1107580196390080513","1107939463865532417","20773960","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TimClarePoet",0,FALSE,FALSE,NA,NA
"876","@GetLocoNow Yummy<U+0001F60B><U+0001F60B><U+0001F60B>",FALSE,0,"GetLocoNow",2019-03-19 09:38:36,FALSE,"1107936567992049665","1107939417665294336","940283172696203264","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShourjyadiptaS",0,FALSE,FALSE,NA,NA
